"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDate","collectDate","trapHours","nightOrDay","eventID","sampleID","sampleCode","samplingProtocolVersion","sampleTiming","fanStatus","catchCupStatus","dryIceStatus","sampleCondition","targetTaxaPresent","recordedBy","dataQF"
"61497143-76ed-4046-98bf-ddd89391e9eb","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-08-23T20:28Z","2017-08-24T11:02Z",14.6,"night","HARV.2017.35","HARV_082.20170824.0702",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"a1e92682-a7d0-4a8e-b914-d3c8a2598c0b","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-08-23T20:50Z","2017-08-24T11:24Z",14.6,"night","HARV.2017.35","HARV_074.20170824.0724",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","egullo@battelleecology.org",NA
"db109513-d47f-4226-ac31-7cc05af20f8a","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-08-23T21:08Z","2017-08-24T11:31Z",14.4,"night","HARV.2017.35","HARV_077.20170824.0731",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","egullo@battelleecology.org",NA
"0828f1d8-f184-4af6-acf6-b917c61757e7","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-08-23T21:19Z","2017-08-24T11:38Z",14.3,"night","HARV.2017.35","HARV_078.20170824.0738",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"db7826fc-9599-4b18-8932-1b67c4785a40","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-08-23T21:38Z","2017-08-24T11:47Z",14.1,"night","HARV.2017.35","HARV_080.20170824.0747",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"05ffbc4f-af86-4b84-afcf-f8546c8fedaf","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-08-23T21:45Z","2017-08-24T11:53Z",14.1,"night","HARV.2017.35","HARV_076.20170824.0753",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"7b7bfa9a-59f4-4c00-80fc-7fbe49ba78ef","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-08-23T21:58Z","2017-08-24T11:59Z",14,"night","HARV.2017.35","HARV_081.20170824.0759",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"9d35bb17-0807-4cb3-8c1a-eb5fc7b8cc7f","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-08-23T22:09Z","2017-08-24T12:10Z",14,"night","HARV.2017.35","HARV_079.20170824.0810",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"ddbbc744-0590-4e74-9cd1-498bc23fcbf2","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-08-23T22:16Z","2017-08-24T12:14Z",14,"night","HARV.2017.35","HARV_075.20170824.0814",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"5ae6024a-8386-4091-9c54-e0be41e5c333","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-08-23T22:23Z","2017-08-24T12:34Z",14.2,"night","HARV.2017.35","HARV_073.20170824.0834",NA,"NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","swisner@battelleecology.org",NA
"8edb4d37-69cd-4a09-be72-72344277ef08","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-09-05T20:15Z","2017-09-06T11:16Z",15,"night","HARV.2017.37","HARV_082.20170906.0716","D00000000209","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"675070cf-e3b9-4304-88a9-519df755bb75","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-09-05T20:27Z","2017-09-06T11:35Z",15.1,"night","HARV.2017.37","HARV_074.20170906.0735","D00000000208","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"82f3faf6-00d9-4a7a-b88f-94c9b72b241f","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-09-05T20:34Z","2017-09-06T11:45Z",15.2,"night","HARV.2017.37","HARV_077.20170906.0745","D00000000203","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"35639aec-b72d-4b9b-a3e1-ed1ae86ba711","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-09-05T20:42Z","2017-09-06T11:54Z",15.2,"night","HARV.2017.37","HARV_078.20170906.0754","D00000000202","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"97b0dd6d-5168-4f2d-a6b1-3e7d3a6ee915","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-09-05T20:51Z","2017-09-06T12:05Z",15.2,"night","HARV.2017.37","HARV_080.20170906.0805","D00000000206","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"930a7404-a3b1-434a-b558-a7f9be546924","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-09-05T20:58Z","2017-09-06T12:12Z",15.2,"night","HARV.2017.37","HARV_076.20170906.0812","D00000000204","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"84f13db4-f931-4495-a621-4126234574df","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-09-05T21:05Z","2017-09-06T12:20Z",15.3,"night","HARV.2017.37","HARV_081.20170906.0820","D00000000205","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"a5f020c0-6081-4bd4-aad8-f784be4cdef5","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-09-05T21:15Z","2017-09-06T12:32Z",15.3,"night","HARV.2017.37","HARV_079.20170906.0832","D00000000207","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"f9a5cb9e-dfc2-4e2a-aa24-43ef6128a2f2","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-09-05T21:20Z","2017-09-06T12:38Z",15.3,"night","HARV.2017.37","HARV_075.20170906.0838","D00000000201","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"9b4fcdef-2281-4473-8c0e-190caa853bee","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-09-05T21:39Z","2017-09-06T12:58Z",15.3,"night","HARV.2017.37","HARV_073.20170906.0858","D00000000210","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"396f7432-f9d5-4955-823d-b7776e4a5c8f","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-09-06T11:16Z","2017-09-06T19:41Z",8.4,"day","HARV.2017.37","HARV_082.20170906.1541","D00000000200","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"417564c7-ec61-422e-8799-35356a0a6071","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-09-06T11:35Z","2017-09-06T19:58Z",8.4,"day","HARV.2017.37","HARV_074.20170906.1558","D00000000195","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"cf137b23-b283-4903-b211-1323b5d3cbbf","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-09-06T11:45Z","2017-09-06T20:06Z",8.4,"day","HARV.2017.37","HARV_077.20170906.1606","D00000000196","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"d84ee9ce-7e15-4e8e-b9fa-4d8f8bd2e35f","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-09-06T11:54Z","2017-09-06T20:15Z",8.4,"day","HARV.2017.37","HARV_078.20170906.1615","D00000000197","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"3b18427a-5d31-4165-8711-93826727e192","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-09-06T12:05Z","2017-09-06T20:24Z",8.3,"day","HARV.2017.37","","","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","N","sgoudreau@battelleecology.org",NA
"28be8fb9-6b7d-4bae-9660-078b8e989bcd","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-09-06T12:12Z","2017-09-06T20:32Z",8.3,"day","HARV.2017.37","HARV_076.20170906.1632","D00000000193","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"bd911059-8340-4fe6-9266-f7e4b886105a","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-09-06T12:20Z","2017-09-06T20:39Z",8.3,"day","HARV.2017.37","HARV_081.20170906.1639","D00000000199","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"ba4ce9c7-7cbb-45fa-a0a3-983daca17be7","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-09-06T12:32Z","2017-09-06T20:50Z",8.3,"day","HARV.2017.37","HARV_079.20170906.1650","D00000000198","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"18c2e1fe-4d26-4bc6-b2c0-09b60e6c5487","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-09-06T12:38Z","2017-09-06T20:54Z",8.3,"day","HARV.2017.37","HARV_075.20170906.1654","D00000000194","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"59658322-29bb-472a-8cf6-b950e04a6084","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-09-06T12:58Z","2017-09-06T21:14Z",8.3,"day","HARV.2017.37","","","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","N","sgoudreau@battelleecology.org",NA
"6cba0180-c452-4e40-a46d-f49dd504aa99","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-09-06T19:41Z","2017-09-07T11:09Z",15.5,"night","HARV.2017.37","HARV_082.20170907.0709","D00000000184","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"8296638f-f5f2-4ca6-939f-d98d99285a90","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-09-06T19:59Z","2017-09-07T11:27Z",15.5,"night","HARV.2017.37","HARV_074.20170907.0727","D00000000191","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"d3e99479-8b1f-404c-9508-155fb266ed44","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-09-06T20:07Z","2017-09-07T11:34Z",15.5,"night","HARV.2017.37","HARV_077.20170907.0734","D00000000186","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"e27d2928-c305-4572-b413-e0719b8693aa","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-09-06T20:15Z","2017-09-07T11:43Z",15.5,"night","HARV.2017.37","HARV_078.20170907.0743","D00000000188","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"6273b4ad-299c-4bfb-82c3-6605f1feaa06","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-09-06T20:25Z","2017-09-07T11:52Z",15.5,"night","HARV.2017.37","HARV_080.20170907.0752","D00000000183","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"4705bec7-5307-4994-b2f5-432862e90cf9","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-09-06T20:32Z","2017-09-07T11:59Z",15.5,"night","HARV.2017.37","HARV_076.20170907.0759","D00000000190","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"8a765cb4-3f01-4c92-b28a-634349d0f3ec","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-09-06T20:39Z","2017-09-07T12:07Z",15.5,"night","HARV.2017.37","HARV_081.20170907.0807","D00000000185","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"9483e278-6aff-4aa8-a9f7-ad9ddc27a54b","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-09-06T20:50Z","2017-09-07T12:19Z",15.5,"night","HARV.2017.37","HARV_079.20170907.0819","D00000000187","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"3acfc283-c38d-4d78-97ce-681aeb646bd0","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-09-06T20:54Z","2017-09-07T12:23Z",15.5,"night","HARV.2017.37","HARV_075.20170907.0823","D00000000189","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"66890cd0-100b-4903-82c2-a446a9826b91","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-09-06T21:14Z","2017-09-07T12:42Z",15.5,"night","HARV.2017.37","HARV_073.20170907.0842","D00000000192","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sgoudreau@battelleecology.org",NA
"b9a4f8e9-7255-4132-9a03-359015eae2ce","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-09-19T20:12Z","2017-09-20T14:28Z",18.3,"night","HARV.2017.39","HARV_073.20170920.1028","D00000000154","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"0eb24a54-6c85-41c8-9b4f-9209890fb7b6","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-09-19T20:41Z","2017-09-20T14:11Z",17.5,"night","HARV.2017.39","HARV_075.20170920.1011","D00000000147","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"20c31a89-560d-4c0c-9bec-21f8017a89e4","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-09-19T20:49Z","2017-09-20T14:07Z",17.3,"night","HARV.2017.39","HARV_079.20170920.1007","D00000000152","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"fefc8805-1ae3-4958-b606-a27cb4057ec6","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-09-19T20:58Z","2017-09-20T13:52Z",16.9,"night","HARV.2017.39","HARV_076.20170920.0952","D00000000156","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"c5a8a2fe-cd86-4aae-830e-052eafa456a5","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-09-19T21:03Z","2017-09-20T13:58Z",16.9,"night","HARV.2017.39","HARV_081.20170920.0958","D00000000149","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"ee3436fa-1d2f-4b89-aaf9-0f1182a422c1","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-09-19T21:21Z","2017-09-20T13:46Z",16.4,"night","HARV.2017.39","HARV_080.20170920.0946","D00000000155","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"2700ddff-5bda-4bc0-bdc2-73f0f7217572","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-09-19T21:34Z","2017-09-20T13:38Z",16.1,"night","HARV.2017.39","HARV_078.20170920.0938","D00000000151","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"9020fe69-4ab5-48d2-ac17-85b95c36eca4","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-09-19T21:50Z","2017-09-20T13:30Z",15.7,"night","HARV.2017.39","HARV_077.20170920.0930","D00000000148","NEON.DOC.014049vH","Field season","On","OK","Present","Cold chain broken","Y","sstevens@battelleecology.org",NA
"3fc6d4e9-c39d-4090-9844-e0707ce3d3e9","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-09-19T22:06Z","2017-09-20T13:24Z",15.3,"night","HARV.2017.39","HARV_074.20170920.0924","D00000000153","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"69bc38ba-f874-43f8-85a2-f49c5d0efcd5","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-09-19T22:19Z","2017-09-20T13:03Z",14.7,"night","HARV.2017.39","HARV_082.20170920.0903","D00000000150","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","sstevens@battelleecology.org",NA
"79b77930-285c-4ff6-8bac-32b29082508e","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-09-20T13:07Z","2017-09-20T19:13Z",6.1,"day","HARV.2017.39","HARV_082.20170920.1513","D00000000137","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
"72ce9bfd-739f-4148-89e4-35b2a2e9b0f8","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-09-20T13:25Z","2017-09-20T19:34Z",6.1,"day","HARV.2017.39","HARV_074.20170920.1534","D00000000141","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
"c7e27e11-1eb2-4f0d-acf6-7ea50af2522b","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-09-20T13:31Z","2017-09-20T19:41Z",6.2,"day","HARV.2017.39","HARV_077.20170920.1541","D00000000143","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
"9131b976-3c07-4bb3-9ceb-24bcf41bd87c","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-09-20T13:38Z","2017-09-20T19:49Z",6.2,"day","HARV.2017.39","HARV_078.20170920.1549","D00000000146","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
"50042e64-6193-49f2-86b1-55c714481d95","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-09-20T13:47Z","2017-09-20T19:59Z",6.2,"day","HARV.2017.39","HARV_080.20170920.1559","D00000000144","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
"e8d779e1-0696-4145-8855-93840b604c42","HARV_076.mosquitoPoint.mos","D01","HARV","HARV_076","distributed","evergreenForest",42.417662,-72.236178,"WGS84",10.2,165.4,0.2,"2017-09-20T13:53Z","2017-09-20T20:05Z",6.2,"day","HARV.2017.39","","","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","N","gvanscoy@field-ops.org",NA
"29d03f7e-a282-4cfa-8d9c-16d60d733459","HARV_081.mosquitoPoint.mos","D01","HARV","HARV_081","distributed","evergreenForest",42.404544,-72.254726,"WGS84",10.2,171.6,0.3,"2017-09-20T13:59Z","2017-09-20T20:12Z",6.2,"day","HARV.2017.39","HARV_081.20170920.1612","D00000000139","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","gvanscoy@field-ops.org",NA
"9665c2ec-81a2-4b28-896f-59fb8d6d9e8b","HARV_079.mosquitoPoint.mos","D01","HARV","HARV_079","distributed","evergreenForest",42.42152,-72.220399,"WGS84",10.3,170.5,0.5,"2017-09-20T14:07Z","2017-09-20T20:22Z",6.3,"day","HARV.2017.39","HARV_079.20170920.1622","D00000000138","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","gvanscoy@field-ops.org",NA
"8900f9bd-9e85-4665-9c10-0d6550436116","HARV_075.mosquitoPoint.mos","D01","HARV","HARV_075","distributed","deciduousForest",42.425212,-72.217084,"WGS84",10.1,171,0.1,"2017-09-20T14:11Z","2017-09-20T20:27Z",6.3,"day","HARV.2017.39","","","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","N","cgoranson@battelleecology.org",NA
"a147582e-a861-46b2-a98f-a4f09e986e47","HARV_073.mosquitoPoint.mos","D01","HARV","HARV_073","distributed","deciduousForest",42.538136,-72.193774,"WGS84",10.5,335.8,0.6,"2017-09-20T14:29Z","2017-09-20T20:47Z",6.3,"day","HARV.2017.39","HARV_073.20170920.1647","D00000000142","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
"f78bf8b7-0c56-4ad8-95c0-2a59492eca23","HARV_082.mosquitoPoint.mos","D01","HARV","HARV_082","distributed","woodyWetlands",42.482279,-72.272148,"WGS84",10.2,171.6,0.3,"2017-09-20T19:16Z","2017-09-21T11:31Z",16.3,"night","HARV.2017.39","HARV_082.20170921.0731","D00000000132","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
"a84e12f5-42c2-404a-81de-ab96dcd23e88","HARV_074.mosquitoPoint.mos","D01","HARV","HARV_074","distributed","deciduousForest",42.455738,-72.240799,"WGS84",10.2,207.7,0.3,"2017-09-20T19:34Z","2017-09-21T11:57Z",16.4,"night","HARV.2017.39","HARV_074.20170921.0757","D00000000129","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","llukas@battelleecology.org",NA
"a56f4f3e-4468-4554-8691-efeaca10ed76","HARV_077.mosquitoPoint.mos","D01","HARV","HARV_077","distributed","mixedForest",42.456233,-72.22545,"WGS84",10.3,255.6,0.3,"2017-09-20T19:42Z","2017-09-21T12:07Z",16.4,"night","HARV.2017.39","HARV_077.20170921.0807","D00000000130","NEON.DOC.014049vH","Field season","On","OK","Present","Cold chain broken","Y","gvanscoy@field-ops.org",NA
"c71257a6-9d85-42da-b8a9-fe1b06b994c3","HARV_078.mosquitoPoint.mos","D01","HARV","HARV_078","distributed","mixedForest",42.441701,-72.23886,"WGS84",10.3,286.7,0.6,"2017-09-20T19:49Z","2017-09-21T12:17Z",16.5,"night","HARV.2017.39","HARV_078.20170921.0817","D00000000134","NEON.DOC.014049vH","Field season","On","OK","Present","Cold chain broken","Y","cgoranson@battelleecology.org",NA
"ff71d220-064d-4c92-bbae-20fe91bf7a04","HARV_080.mosquitoPoint.mos","D01","HARV","HARV_080","distributed","deciduousForest",42.428536,-72.246364,"WGS84",10.1,218.1,0.2,"2017-09-20T19:59Z","2017-09-21T12:26Z",16.5,"night","HARV.2017.39","HARV_080.20170921.0826","D00000000145","NEON.DOC.014049vH","Field season","On","OK","Present","No known compromise","Y","cgoranson@battelleecology.org",NA
