"uid","namedLocation","domainID","siteID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","testedDate","testingVialID","deprecatedVialID","sampleCondition","testProtocolVersion","testMethod","testResult","testPathogenName","taxonID","testNumber","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","remarks","testedBy","laboratoryName"
"96537888-d3f2-4966-9db1-6de446e08bf8","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.AEDATL.F.T.01",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"1042bd38-5cff-48cf-918c-620a44706588","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.AEDINF.F.T.01",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"30d87cd0-dea7-43fd-b8b3-1aaa85824322","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.12",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"7bc1f758-e718-4922-b322-e25472b73c2e","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.16",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"8c3f2e15-76f4-44da-a26e-0a3873be36e0","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.21",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"4bd330e2-7228-4d98-964d-95a344276852","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.01",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"48e89994-79c7-4016-b905-25b0b09aaa8c","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.22",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"328e748e-231d-4ae0-976f-0317d3cfd75d","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.AEDINF.F.T.01",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"3eafb066-0141-4087-b8f9-7c6ab78a5515","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.AEDATL.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"609c017d-9b2b-4a65-8446-6b43c23f3c85","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.03",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"e2efb527-c9a5-4ca0-8297-d1a2746388f7","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULERR.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"bc8a3eb7-63a8-440b-bfb9-5feb25f74bd0","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.22",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"1c9b9ed9-2ef8-4a1f-a9a7-6fc55d6c13bc","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.07",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"9685e791-1222-44a0-aaa0-3862f8c872a6","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.12",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"3829fe9f-c1a5-4960-b2e9-ec460e5eba83","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULERR.F.T.03",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"da03857d-42b7-4645-98fa-70dc9f44e533","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.14",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"0317fe9b-da31-4854-8e3a-6ae14039455e","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.AEDATL.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"c9daed1e-45bd-4caf-af25-830a443ddf99","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.10",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"b1d125fe-c601-483c-af40-29be7f3158a5","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.07",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"e103e446-0ca6-457f-a2c1-34613206e96e","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.18",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"8543a02f-f4ba-42d6-ace5-b337fc57b7be","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULERR.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"59af6c92-99f2-4fe7-bb21-ebb5f7aac17e","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.04",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"c1529b64-329c-4c14-b8c8-e6838acbe8ca","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.22",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"750bc681-290f-485e-acbe-03113c79f055","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.05",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"a6c72849-baf0-47ed-a02c-8d7532a5f7e6","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.07",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"ad15427e-85c4-4825-a351-4ca02eb1ee15","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.08",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"99314bf0-596e-4ca6-9cd4-7dfc34a5640e","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.21",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"49f5ee58-942c-4ae8-a743-eaf505e127e3","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.04",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"1a5e346a-2da5-4518-b870-f6a2f374101d","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.06",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"af906cc9-9467-4804-9e71-d6038b14da3f","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"99512a84-3314-4b51-9008-83a83d471f41","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.11",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"b8cb8569-d349-4947-95a5-5f911cedbc34","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.19",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"1c8d013e-7cca-41cc-a0d3-d93f458a20b3","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"90d19fc9-eaf5-4c34-a363-afbce18ae486","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.19",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"edc6a714-04b1-47d2-a47d-afb37b2791b9","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.09",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"6da8c0f9-837a-490c-b8ba-1b92d636c539","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.01",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"d7829ddc-19ee-4de8-bfc4-1a36e5a29aad","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.AEDINF.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"f6c04bae-56bf-4045-92b8-f71294a0bcb6","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.13",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"83bee6e4-019c-40b2-93d4-1cb550f11df0","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.09",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"0068991f-52b7-4772-98b0-ded5da960325","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.AEDATL.F.T.01",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"ecb9e8d0-898f-4c9e-9041-9f10b25871b9","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.03",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"234a0ac6-fdd1-4d34-b65b-c36c71f68ad6","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.10",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"e3866328-6bd4-427f-bf00-8d3ede55094a","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.09",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"f9d98128-b441-4327-8a75-dee44e78e432","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.23",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"6b746103-32c9-4b2f-a189-23ffb96d46a9","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.16",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"66818926-4642-4e64-aaa1-c14c517d6429","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.12",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"c16e574b-bc34-4d51-b827-00a89f20653b","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULERR.F.T.02",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Orthobunyavirus sp.","BUNV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"024da510-d9e4-47c3-ad87-5e4133d56291","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.23",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"688073eb-2a9c-49c7-a9bb-637db8a38266","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.17",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"4783c760-860f-48e7-9caf-da44dc191ad5","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.06",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Flavivirus sp.","FLAV1",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
"d6bfb5e0-414b-43c4-88ab-78695c4bca01","OSBS","D03","OSBS",NA,29.689282,-81.993431,"WGS84",NA,46,NA,"2017-06-12T20:52Z","2017-06-14T13:14Z","2018-09-21T16:00Z","OSBS.2017.24.CULNIG.F.T.03",NA,"No known compromise","LMZ_Pathogen_testing_SOP_2018-07-12","PCR","Negative","Alphavirus sp.","ALPHV",1,"Y",NA,NA,NA,NA,NA,NA,"EUlcTGA85SUDL06h3VKQcSAJmKEiuLkw","University of Massachusetts Laboratory of Medical Zoology"
