"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","eventID","sampleID","sampleCode","samplingMethod","totalSampledArea","targetTaxaPresent","adultCount","nymphCount","larvaCount","sampleCondition","samplingProtocolVersion","measuredBy","remarks"
"6e0e5c6b-6146-4979-8f59-fecd024ad429","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2017-06-01T16:49Z","BLAN.2017.23","BLAN_015.20170601",NA,"drag",158,"Y",0,1,0,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",NA
"1232ae4b-0c2c-44a0-bb43-93bcdacb6081","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2017-06-01T17:59Z","BLAN.2017.23","BLAN_005.20170601",NA,"drag",160,"Y",0,38,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",NA
"06d2adeb-c9d2-4a2f-b06d-98e1a9d2a572","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2017-06-19T14:13Z","BLAN.2017.26","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","kgeiger@battelleecology.org",NA
"6df92a3d-ef7e-4ce5-a3be-56308e6f9987","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2017-06-19T14:51Z","BLAN.2017.26","BLAN_005.20170619",NA,"drag",165,"Y",0,16,0,"No known compromise","NEON.DOC.014045vH","kgeiger@battelleecology.org",NA
"1e49f9d0-708d-42fd-90f0-85806e3bcfb7","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2017-06-19T16:05Z","BLAN.2017.26","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","kgeiger@battelleecology.org",NA
"84265d07-9870-46d2-af89-937196cb213f","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2017-06-19T17:02Z","BLAN.2017.26","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","kgeiger@battelleecology.org",NA
"06fc617b-d853-4c60-a6ce-7508a4b698a9","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2017-06-20T19:53Z","BLAN.2017.26","BLAN_012.20170620",NA,"drag",157,"Y",1,2,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",NA
"0636f3f4-b976-402e-94ed-64e3751dfc2e","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2017-06-20T20:59Z","BLAN.2017.26","BLAN_015.20170620",NA,"drag",162,"Y",0,2,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",NA
"8217b2bb-ce47-459e-88d5-9674530a17c6","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2017-07-10T14:31Z","BLAN.2017.29","",NA,"drag",161,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org","SW post is missing"
"c6275114-04c9-4c7c-921f-47c8b608a621","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2017-07-10T15:38Z","BLAN.2017.29","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org",""
"9cb4b860-a283-41a0-8ca2-df130e28a491","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2017-07-10T15:49Z","BLAN.2017.29","BLAN_012.20170710",NA,"drag and flag",155,"Y",0,2,42,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",""
"0433e640-e747-41b6-9797-8161b9ee833d","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2017-07-10T17:11Z","BLAN.2017.29","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org",""
"71274afb-beba-41c7-9fb4-1cd71ffba568","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2017-07-10T17:19Z","BLAN.2017.29","BLAN_015.20170710",NA,"drag",160,"Y",0,0,304,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",""
"e0c6253c-eec5-40a4-9344-195398cc02a8","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2017-07-10T18:11Z","BLAN.2017.29","BLAN_005.20170710",NA,"drag",154,"Y",0,4,248,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org",""
"1e7c373c-4f23-4c7d-9b92-5007fdc5f635","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2017-07-31T14:04Z","BLAN.2017.32","",NA,"drag",80,"N",0,0,0,"","NEON.DOC.014045vH","mstrickland@field-ops.org","post missing from SW corner and didn't have a rangefinder to locate 2 sides"
"8a1c3574-1e7b-4fb2-8afb-8b7782b52456","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2017-07-31T14:30Z","BLAN.2017.32","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","mstrickland@field-ops.org",""
"a0866714-2c62-41f7-9b4a-8934f4367e25","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2017-07-31T14:58Z","BLAN.2017.32","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","mstrickland@field-ops.org",""
"5452ebda-bc06-49c4-b169-428605be7938","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2017-07-31T15:31Z","BLAN.2017.32","BLAN_005.20170731",NA,"drag",164,"Y",0,14,305,"Other (described in remarks)","NEON.DOC.014045vH","mstrickland@field-ops.org","one nymph fell off before it could be collected"
"6021ff59-948a-41ac-8811-60b21514a501","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2017-08-01T15:22Z","BLAN.2017.32","BLAN_012.20170801",NA,"drag",161,"Y",1,0,25,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",""
"7c763b67-7c45-4a6f-b9de-6e6b996830bd","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2017-08-01T16:38Z","BLAN.2017.32","BLAN_015.20170801",NA,"drag",159,"Y",1,0,56,"No known compromise","NEON.DOC.014045vH","mstrickland@field-ops.org",""
"46238c24-ab98-426f-9526-9e9e8b49a88e","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2017-08-21T15:57Z","BLAN.2017.35","BLAN_005.20170821",NA,"drag",160,"Y",0,0,122,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",""
"189f575b-6746-4b30-b78f-f633d5f57e84","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2017-08-21T17:50Z","BLAN.2017.35","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org",""
"c00398cb-47ff-490e-bb79-2695eb39fa6b","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2017-08-21T18:30Z","BLAN.2017.35","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org",""
"ca32433d-e9a8-4cac-9aac-b9e56799e98e","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2017-08-22T15:47Z","BLAN.2017.35","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org","re-staked/found SW corner marker with rangefinder while sampling"
"e69d6d9c-18b0-4ede-95ae-aee760f8374d","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2017-08-22T16:57Z","BLAN.2017.35","BLAN_012.20170822",NA,"drag",155,"Y",0,0,5,"No known compromise","NEON.DOC.014045vH","sruano@battelleecology.org",""
"aec2e06f-eb70-451c-8e38-cb965a89a3f8","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2017-08-22T18:09Z","BLAN.2017.35","BLAN_015.20170822",NA,"drag",161,"Y",0,0,16,"Other (described in remarks)","NEON.DOC.014045vH","mmccleaf@field-ops.org","1 larval tick dropped off of tape (included in count)"
"3a95cbb0-9339-4614-b051-25ea266866e2","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2017-09-08T14:53Z","BLAN.2017.37","",NA,"drag",163,"N",0,0,0,"","NEON.DOC.014045vH","kgeiger@battelleecology.org",NA
"79352f75-5920-44e2-b2f9-439d0fc7e422","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2017-09-08T15:23Z","BLAN.2017.37","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","sspillman@field-ops.org",NA
"6a9d8ebb-8d92-4c65-a271-94393e299588","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2017-09-08T15:56Z","BLAN.2017.37","",NA,"drag",160,"N",0,0,0,"","NEON.DOC.014045vH","sspillman@field-ops.org",NA
"1e5e239f-696a-4631-9b56-b092721f3afa","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2017-09-08T17:02Z","BLAN.2017.37","BLAN_012.20170908",NA,"drag",151,"Y",0,2,8,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",NA
"1dfa817e-733b-4acc-b735-3a11937a21c4","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2017-09-08T18:10Z","BLAN.2017.37","BLAN_015.20170908",NA,"drag and flag",157,"Y",0,0,7,"No known compromise","NEON.DOC.014045vH","sspillman@field-ops.org",NA
"6dc3dbf5-5773-408a-8202-0973e6b40546","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2017-09-08T20:25Z","BLAN.2017.37","BLAN_005.20170908",NA,"drag",151,"Y",0,0,30,"No known compromise","NEON.DOC.014045vH","Mmcleaf@battelleecology.org",NA
"d96c2eed-cd51-475a-84dc-d998b33d00fb","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2017-10-02T14:56Z","BLAN.2017.41","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",""
"eaf89606-061d-4471-b697-90f69f064085","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2017-10-02T15:26Z","BLAN.2017.41","",NA,"drag",156,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",""
"978be00f-c231-4fa7-a5d8-d4425df73c2c","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2017-10-02T15:57Z","BLAN.2017.41","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",""
"a4ddca32-0dde-4167-8180-ff7559f972d4","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2017-10-02T16:47Z","BLAN.2017.41","",NA,"drag and flag",155,"N",0,0,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",""
"7be4d59b-4053-49c1-9f9b-2ad160ed30be","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2017-10-02T17:35Z","BLAN.2017.41","BLAN_015.20171002",NA,"drag",161,"Y",1,0,0,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org","Two dogs ran through the plot while we were sampling"
"90a47ff6-1f9f-4efb-8bbb-2f81681dcc9a","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2017-10-02T18:29Z","BLAN.2017.41","BLAN_005.20171002",NA,"drag and flag",158,"Y",0,1,15,"No known compromise","NEON.DOC.014045vH","mmccleaf@field-ops.org",""
"da04d591-9fe2-4d4b-b9db-fdaab1e0dcd4","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-03-15T13:33Z","BLAN.2018.11",NA,NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org","windy sunny and mid 40s F"
"f7803239-dbcb-4ff7-8090-5347b37d0f1f","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-03-15T14:34Z","BLAN.2018.11",NA,NA,"drag",175,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org","windy sunny mid-40s F"
"79ba4d60-35b7-404d-b45a-eee0b18e22f8","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-03-15T15:18Z","BLAN.2018.11",NA,NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org","windy sunny mid-40s F"
"7575a946-f013-485f-a1cc-25396ab09254","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-03-15T15:41Z","BLAN.2018.11",NA,NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org","windy sunny mid-40s F"
"f38adb3b-5268-43fd-9c3d-179f0d99f3b5","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-03-15T16:10Z","BLAN.2018.11",NA,NA,"drag",166,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org","windy sunny mid-40s"
"a9121392-7733-49a7-a190-588174eaff4b","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-03-15T16:48Z","BLAN.2018.11",NA,NA,"drag",168,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org","windy sunny mid-40s"
"f40416d8-d2a1-4f73-9016-5b57f9126139","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-04-05T13:47Z","BLAN.2018.14","","","drag",161,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@neoninc.org",NA
"300c3645-c300-4448-a7d8-67171c20fcd9","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-04-05T13:49Z","BLAN.2018.14","","","drag",167,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","Lcard@battelleecology.org",NA
"b3d76fe9-26a8-4db3-a999-8f8980b93b80","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-04-05T14:42Z","BLAN.2018.14","","","drag",162,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","eashcraft@battelleecology.org",NA
"2b048ece-40c6-46f3-a09b-76ddb6b95080","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-04-05T14:52Z","BLAN.2018.14","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@neoninc.org",NA
"2a1e46e7-d7a9-4909-985b-651788e724b6","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-04-05T15:18Z","BLAN.2018.14","","","drag",164,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"436aa70d-d2d4-43ac-a6cc-c742eac0e9d0","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-04-05T15:39Z","BLAN.2018.14","","","drag",165,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@neoninc.org",NA
"2ea554e3-1106-44b3-b1b7-bdf961212293","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-04-23T14:43Z","BLAN.2018.17","","","drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","rfalkowski@neoninc.org",NA
"755f8a31-e4aa-489a-97b5-8f8c5cdde725","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-04-23T15:26Z","BLAN.2018.17","","","drag",152,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org",NA
"2a87eccc-702b-41ab-82a0-ebb344b02421","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-04-23T16:16Z","BLAN.2018.17","BLAN_012.20180423","A00000003293","drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","rfalkowski@neoninc.org",NA
"dfac80c1-7da4-4cf0-b19b-e99052a89ebe","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-04-23T17:20Z","BLAN.2018.17","","","drag",162,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org",NA
"489ee81e-b7c1-4e25-aec7-0bea55469666","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-04-23T18:02Z","BLAN.2018.17","","","drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","rfalkowski@neoninc.org",NA
"29c33cbd-e991-4f4b-9983-22ed8f9a52e0","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-04-23T18:32Z","BLAN.2018.17","","","drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","elamb@battelleecology.org",NA
"969ecc27-5705-498f-8341-d5333c0c923a","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-05-14T15:12Z","BLAN.2018.20","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",NA
"835acef3-e692-451d-a27a-109c9f668951","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-05-14T16:12Z","BLAN.2018.20","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"1b8c8db6-6606-4811-bf94-879080a49ed7","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-05-14T16:47Z","BLAN.2018.20","","","drag and flag",163,"N",0,0,0,"","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"1b4dc644-8b14-47ac-9784-91e1da79fa1d","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-05-14T17:34Z","BLAN.2018.20","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"3a00add5-06ea-4fa7-8166-d509d5fce832","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-05-14T18:05Z","BLAN.2018.20","","","drag",110,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",NA
"699ce009-62f9-417e-a062-5d908307e9ce","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-05-14T18:53Z","BLAN.2018.20","BLAN_005.20180514","A00000003277","drag",160,"Y",0,7,0,"No known compromise","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"b44ff826-384a-43e5-a82b-b1b44e6673e5","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-06-07T13:38Z","BLAN.2018.23","BLAN_002.20180607","A00000003259","drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"b3648ab1-7f0b-4b68-b313-0323d27b9901","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-06-07T13:58Z","BLAN.2018.23","","","drag",156,"N",0,0,0,"","NEON.DOC.014045vJ","kgeiger@battelleecology.org",NA
"0665e8f5-3b35-46f1-9863-0fcac98aada2","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-06-07T14:50Z","BLAN.2018.23","BLAN_015.20180607","A00000003258","drag",156,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","kgeiger@battelleecology.org",NA
"37e8e4c6-68aa-46cd-81da-712ca1b96ad6","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-06-07T15:05Z","BLAN.2018.23","BLAN_008.20180607","A00000003311","drag",165,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"b37cf58e-4fb3-4c2d-bc90-99bfac9189c7","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-06-07T15:35Z","BLAN.2018.23","","","drag",163,"N",0,0,0,"","NEON.DOC.014045vJ","kgeiger@battelleecology.org",NA
"ecff2f84-b844-4e76-a209-131159bf6763","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-06-07T16:15Z","BLAN.2018.23","BLAN_005.20180607","A00000003257","drag",164,"Y",0,13,0,"No known compromise","NEON.DOC.014045vJ","jcrosier@battelleecology.org",NA
"b4b93fd9-15de-49ed-a3e1-b5c40f3587f2","BLAN_005.tickPlot.tck","D02","BLAN","BLAN_005","distributed","deciduousForest",39.086223,-77.972729,"WGS84",20.2,169.1,0.3,"2018-06-26T04:12Z","BLAN.2018.26","BLAN_005.20180626","A00000002668","drag and flag",160,"Y",0,9,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
"a23eec32-a34f-4b5d-9ae2-3f86a79bd038","BLAN_008.tickPlot.tck","D02","BLAN","BLAN_008","distributed","pastureHay",39.08387,-77.96632,"WGS84",20.4,159.6,0.5,"2018-06-26T14:13Z","BLAN.2018.26","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",NA
"a34618ad-749e-4da7-8266-c533880e16f8","BLAN_012.tickPlot.tck","D02","BLAN","BLAN_012","distributed","deciduousForest",39.08272,-77.959589,"WGS84",20.2,135.1,0.2,"2018-06-26T14:13Z","BLAN.2018.26","BLAN_012.20180626","A00000001618","drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
"aaed96dd-37d7-4724-a19b-d24d3bcfaeec","BLAN_004.tickPlot.tck","D02","BLAN","BLAN_004","distributed","pastureHay",39.088416,-77.961331,"WGS84",20.1,123.7,0.1,"2018-06-26T15:09Z","BLAN.2018.26","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",NA
"bcbbbdb7-abef-46c9-9349-744dc1aea6d0","BLAN_015.tickPlot.tck","D02","BLAN","BLAN_015","distributed","deciduousForest",39.088728,-77.955494,"WGS84",20.2,125.9,0.2,"2018-06-26T15:12Z","BLAN.2018.26","BLAN_015.20180626","A00000003275","drag",160,"Y",1,0,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
"d4fd5099-a570-4297-9b05-76d759c86521","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-06-26T16:11Z","BLAN.2018.26","","","drag",160,"N",0,0,0,"","NEON.DOC.014045vJ","sratcliffe@battelleecology.org",NA
"d8fadf2a-29cc-4e40-a75c-b3cff74e3246","BLAN_002.tickPlot.tck","D02","BLAN","BLAN_002","distributed","pastureHay",39.091474,-77.982149,"WGS84",20.1,145.6,0.1,"2018-07-18T14:10Z","BLAN.2018.29","","","drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vJ","nroyston@battelleecology.org",NA
