"domainID","siteID","horizontalPosition","verticalPosition","date","wssWindSpeedMean","wssWindSpeedMinimum","wssWindSpeedMaximum","wssWindSpeedVariance","wssWindSpeedStdErMean","wssWindSpeedNumPts","windSpeedQF"
"D03","OSBS","000","030","2018-06-02",0.97,0,8.05,0.4,0,86372,0
"D03","OSBS","000","030","2018-06-03",0.84,0,5.15,0.28,0,86377,0
"D03","OSBS","000","030","2018-06-04",1.12,0,5.06,0.31,0,86373,0
"D03","OSBS","000","030","2018-06-05",0.92,0,6.04,0.39,0,86366,0
"D03","OSBS","000","030","2018-06-06",0.51,0,3.2,0.1,0,86372,0
"D03","OSBS","000","030","2018-06-07",0.53,0,5.01,0.22,0,86371,0
"D03","OSBS","000","030","2018-06-08",0.69,0,6.3,0.3,0,86292,0
"D03","OSBS","000","030","2018-06-09",0.74,0,6.1,0.31,0,86375,0
"D03","OSBS","000","030","2018-06-10",0.68,0,5.1,0.28,0,86375,0
"D03","OSBS","000","030","2018-06-11",0.67,0,6.44,0.27,0,86373,0
"D03","OSBS","000","030","2018-06-12",0.62,0,6.25,0.28,0,86371,0
"D03","OSBS","000","030","2018-06-13",0.68,0,4.69,0.26,0,86370,0
"D03","OSBS","000","030","2018-06-14",0.76,0,5.03,0.29,0,86380,0
"D03","OSBS","000","030","2018-06-15",0.69,0,4.53,0.26,0,86376,0
"D03","OSBS","000","030","2018-06-16",0.59,0,3.84,0.19,0,86371,0
"D03","OSBS","000","030","2018-06-17",0.57,0,4.81,0.22,0,86376,0
"D03","OSBS","000","030","2018-06-18",0.55,0,6.51,0.28,0,86377,0
"D03","OSBS","000","030","2018-06-19",0.7,0,8.84,0.32,0,86269,0
"D03","OSBS","000","030","2018-06-20",0.8,0,7.77,0.36,0,86369,0
"D03","OSBS","000","030","2018-06-21",0.86,0,6.15,0.3,0,86375,0
"D03","OSBS","000","030","2018-06-22",1.05,0,5.01,0.35,0,86281,0
"D03","OSBS","000","030","2018-06-23",0.91,0,4.84,0.31,0,86375,0
"D03","OSBS","000","030","2018-06-24",0.74,0,4.51,0.22,0,86376,0
"D03","OSBS","000","030","2018-06-25",0.58,0,5.04,0.25,0,86372,0
"D03","OSBS","000","030","2018-06-26",0.69,0,6.81,0.31,0,86370,0
"D03","OSBS","000","030","2018-06-27",0.73,0,4.89,0.32,0,86367,0
"D03","OSBS","000","030","2018-06-28",0.83,0,6.05,0.38,0,86288,0
"D03","OSBS","000","030","2018-06-29",0.66,0,8.82,0.24,0,86374,0
"D03","OSBS","000","030","2018-06-30",0.76,0,7.5,0.29,0,86376,0
"D03","OSBS","000","040","2018-06-01",0.8,0,4.56,0.31,0,86369,0
"D03","OSBS","000","040","2018-06-02",0.87,0,10.87,0.39,0,86373,0
"D03","OSBS","000","040","2018-06-03",0.76,0,5.87,0.26,0,86371,0
"D03","OSBS","000","040","2018-06-04",1.02,0,7.84,0.31,0,86374,0
"D03","OSBS","000","040","2018-06-05",0.87,0,5.49,0.44,0,86366,0
"D03","OSBS","000","040","2018-06-06",0.54,0,3.44,0.11,0,86371,0
"D03","OSBS","000","040","2018-06-07",0.61,0,4.65,0.28,0,86373,0
"D03","OSBS","000","040","2018-06-08",0.68,0,5.68,0.31,0,86371,0
"D03","OSBS","000","040","2018-06-09",0.73,0,7.87,0.42,0,86376,0
"D03","OSBS","000","040","2018-06-10",0.67,0,4.6,0.24,0,86369,0
"D03","OSBS","000","040","2018-06-11",0.68,0,6.94,0.33,0,86366,0
"D03","OSBS","000","040","2018-06-12",0.63,0,6.94,0.26,0,86371,0
"D03","OSBS","000","040","2018-06-13",0.69,0,5.08,0.22,0,86372,0
"D03","OSBS","000","040","2018-06-14",0.74,0,5.33,0.26,0,86370,0
"D03","OSBS","000","040","2018-06-15",0.66,0,5.59,0.26,0,86379,0
"D03","OSBS","000","040","2018-06-16",0.63,0,5.6,0.28,0,86370,0
"D03","OSBS","000","040","2018-06-17",0.7,0,4.68,0.4,0,86371,0
"D03","OSBS","000","040","2018-06-18",0.68,0,7.48,0.44,0,86376,0
"D03","OSBS","000","040","2018-06-19",0.78,0,11.43,0.47,0,86375,0
"D03","OSBS","000","040","2018-06-20",0.77,0,9.66,0.36,0,86370,0
"D03","OSBS","000","040","2018-06-21",0.8,0,6.86,0.32,0,86377,0
"D03","OSBS","000","040","2018-06-22",0.97,0,4.9,0.34,0,86376,0
"D03","OSBS","000","040","2018-06-23",0.83,0,5.16,0.33,0,86372,0
"D03","OSBS","000","040","2018-06-24",0.84,0,5.63,0.34,0,86376,0
"D03","OSBS","000","040","2018-06-25",0.66,0,7.5,0.39,0,86373,0
"D03","OSBS","000","040","2018-06-26",0.76,0,7.91,0.38,0,86375,0
"D03","OSBS","000","040","2018-06-27",0.73,0,6.4,0.36,0,86375,0
"D03","OSBS","000","040","2018-06-28",0.86,0,6.03,0.47,0,86376,0
"D03","OSBS","000","040","2018-06-29",0.76,0,8.83,0.39,0,86357,0
"D03","OSBS","000","040","2018-06-30",0.88,0,6.5,0.36,0,86366,0
"D03","OSBS","000","050","2018-06-01",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-02",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-03",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-04",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-05",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-06",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-07",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-08",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-09",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-10",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-11",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-12",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-13",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-14",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-15",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-16",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-17",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-18",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-19",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-20",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-21",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-22",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-23",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-24",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-25",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-26",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-27",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-28",NA,NA,NA,NA,NA,0,1
"D03","OSBS","000","050","2018-06-29",1.85,0,12.73,1.83,0.01,25041,1
"D03","OSBS","000","050","2018-06-30",1.84,0,10.87,1.16,0,86371,0
"D03","OSBS","000","010","2018-07-01",0.26,0,2.66,0.05,0,86376,0
"D03","OSBS","000","010","2018-07-02",0.21,0,2.37,0.04,0,86264,0
"D03","OSBS","000","010","2018-07-03",0.22,0,2.5,0.04,0,86376,0
"D03","OSBS","000","010","2018-07-04",0.2,0,3.08,0.04,0,86378,0
"D03","OSBS","000","010","2018-07-05",0.21,0,2.53,0.03,0,86380,0
"D03","OSBS","000","010","2018-07-06",0.23,0,2.43,0.04,0,86377,0
"D03","OSBS","000","010","2018-07-07",0.23,0,2.49,0.03,0,86376,0
"D03","OSBS","000","010","2018-07-08",0.24,0,2.43,0.06,0,86377,0
"D03","OSBS","000","010","2018-07-09",0.27,0,2.41,0.06,0,85474,0
"D03","OSBS","000","010","2018-07-10",0.21,0,2.24,0.05,0,79178,0
"D03","OSBS","000","010","2018-07-11",0.2,0,2.56,0.04,0,86378,0
"D03","OSBS","000","010","2018-07-12",0.25,0,2.28,0.05,0,86376,0
"D03","OSBS","000","010","2018-07-13",0.22,0,2.47,0.05,0,86379,0
"D03","OSBS","000","010","2018-07-14",0.21,0,2.12,0.03,0,86371,0
"D03","OSBS","000","010","2018-07-15",0.19,0,2.35,0.03,0,86377,0
"D03","OSBS","000","010","2018-07-16",0.25,0,3.12,0.05,0,86367,0
"D03","OSBS","000","010","2018-07-17",0.22,0,3.2,0.03,0,86378,0
"D03","OSBS","000","010","2018-07-18",0.24,0,4.68,0.05,0,86374,0
"D03","OSBS","000","010","2018-07-19",0.26,0,2.99,0.04,0,86370,0
"D03","OSBS","000","010","2018-07-20",0.26,0,2.71,0.05,0,86367,0
"D03","OSBS","000","010","2018-07-21",0.28,0,2.9,0.06,0,86364,0
"D03","OSBS","000","010","2018-07-22",0.29,0,4.34,0.06,0,86367,0
"D03","OSBS","000","010","2018-07-23",0.3,0,2.39,0.05,0,86376,0
"D03","OSBS","000","010","2018-07-24",0.24,0,2.95,0.04,0,86377,0
"D03","OSBS","000","010","2018-07-25",0.25,0,2.66,0.04,0,86374,0
"D03","OSBS","000","010","2018-07-26",0.22,0,2.43,0.03,0,86382,0
"D03","OSBS","000","010","2018-07-27",0.29,0,2.68,0.05,0,86372,0
"D03","OSBS","000","010","2018-07-28",0.28,0,2.68,0.05,0,86372,0
"D03","OSBS","000","010","2018-07-29",0.26,0,2.8,0.04,0,86376,0
"D03","OSBS","000","010","2018-07-30",0.27,0,2.67,0.05,0,86377,0
"D03","OSBS","000","010","2018-07-31",0.28,0,3.99,0.05,0,86376,0
"D03","OSBS","000","020","2018-07-01",0.65,0,4.04,0.23,0,86373,0
"D03","OSBS","000","020","2018-07-02",0.52,0,4.62,0.18,0,86375,0
"D03","OSBS","000","020","2018-07-03",0.51,0,5.81,0.19,0,86366,0
"D03","OSBS","000","020","2018-07-04",0.45,0,4.48,0.13,0,86374,0
"D03","OSBS","000","020","2018-07-05",0.47,0,3.73,0.13,0,86372,0
"D03","OSBS","000","020","2018-07-06",0.51,0,4.52,0.17,0,86373,0
"D03","OSBS","000","020","2018-07-07",0.56,0,3.43,0.14,0,86373,0
"D03","OSBS","000","020","2018-07-08",0.51,0,3.77,0.19,0,86369,0
"D03","OSBS","000","020","2018-07-09",0.6,0,4.11,0.24,0,86374,0
"D03","OSBS","000","020","2018-07-10",0.51,0,3.77,0.22,0,79171,0
"D03","OSBS","000","020","2018-07-11",0.47,0,2.92,0.15,0,86371,0
"D03","OSBS","000","020","2018-07-12",0.63,0,4.54,0.26,0,86375,0
"D03","OSBS","000","020","2018-07-13",0.56,0,4.36,0.2,0,86378,0
"D03","OSBS","000","020","2018-07-14",0.5,0,3.06,0.12,0,86376,0
"D03","OSBS","000","020","2018-07-15",0.46,0,4.82,0.13,0,86372,0
"D03","OSBS","000","020","2018-07-16",0.63,0,5.78,0.26,0,86372,0
"D03","OSBS","000","020","2018-07-17",0.58,0,4.67,0.14,0,86376,0
"D03","OSBS","000","020","2018-07-18",0.69,0,7.22,0.22,0,86366,0
"D03","OSBS","000","020","2018-07-19",0.71,0,4.65,0.22,0,86374,0
"D03","OSBS","000","020","2018-07-20",0.75,0,4.42,0.28,0,86378,0
"D03","OSBS","000","020","2018-07-21",0.77,0,5.56,0.21,0,86375,0
"D03","OSBS","000","020","2018-07-22",0.82,0,9.59,0.27,0,86376,0
"D03","OSBS","000","020","2018-07-23",0.8,0,3.95,0.2,0,86372,0
"D03","OSBS","000","020","2018-07-24",0.62,0,4.13,0.16,0,86373,0
"D03","OSBS","000","020","2018-07-25",0.62,0,4.72,0.21,0,86372,0
"D03","OSBS","000","020","2018-07-26",0.57,0,3.04,0.14,0,86369,0
"D03","OSBS","000","020","2018-07-27",0.72,0,3.55,0.23,0,86373,0
"D03","OSBS","000","020","2018-07-28",0.66,0,4.12,0.21,0,86379,0
"D03","OSBS","000","020","2018-07-29",0.63,0,4.09,0.2,0,86372,0
"D03","OSBS","000","020","2018-07-30",0.63,0,5.93,0.21,0,86375,0
"D03","OSBS","000","020","2018-07-31",0.66,0,6.26,0.18,0,86377,0
"D03","OSBS","000","030","2018-07-01",0.79,0,4.91,0.31,0,86371,0
"D03","OSBS","000","030","2018-07-02",0.53,0,6.27,0.23,0,86373,0
"D03","OSBS","000","030","2018-07-03",0.53,0,9.23,0.28,0,86377,0
"D03","OSBS","000","030","2018-07-04",0.51,0,8.01,0.24,0,86375,0
"D03","OSBS","000","030","2018-07-05",0.52,0,4.32,0.19,0,86378,0
"D03","OSBS","000","030","2018-07-06",0.54,0,5.36,0.27,0,86371,0
"D03","OSBS","000","030","2018-07-07",0.57,0,3.56,0.15,0,86371,0
"D03","OSBS","000","030","2018-07-08",0.57,0,4.82,0.29,0,86374,0
"D03","OSBS","000","030","2018-07-09",0.66,0,5.13,0.34,0,86298,0
"D03","OSBS","000","030","2018-07-10",0.53,0,3.99,0.24,0,79172,0
"D03","OSBS","000","030","2018-07-11",0.52,0,3.28,0.16,0,86291,0
"D03","OSBS","000","030","2018-07-12",0.68,0,4.88,0.28,0,86370,0
"D03","OSBS","000","030","2018-07-13",0.58,0,5.38,0.24,0,86371,0
"D03","OSBS","000","030","2018-07-14",0.56,0,4.19,0.14,0,86372,0
"D03","OSBS","000","030","2018-07-15",0.45,0,6.04,0.17,0,86364,0
"D03","OSBS","000","030","2018-07-16",0.66,0,5.81,0.31,0,86375,0
"D03","OSBS","000","030","2018-07-17",0.7,0,5.69,0.2,0,86373,0
"D03","OSBS","000","030","2018-07-18",0.84,0,7.73,0.29,0,86373,0
"D03","OSBS","000","030","2018-07-19",0.88,0,6.26,0.26,0,86375,0
"D03","OSBS","000","030","2018-07-20",0.94,0,4.93,0.29,0,86372,0
"D03","OSBS","000","030","2018-07-21",0.86,0,7.59,0.24,0,86370,0
"D03","OSBS","000","030","2018-07-22",0.91,0,9,0.36,0,86373,0
"D03","OSBS","000","030","2018-07-23",0.89,0,4.31,0.24,0,86375,0
"D03","OSBS","000","030","2018-07-24",0.7,0,5.19,0.24,0,86372,0
"D03","OSBS","000","030","2018-07-25",0.7,0,4.76,0.25,0,86372,0
"D03","OSBS","000","030","2018-07-26",0.69,0,4.83,0.19,0,86375,0
"D03","OSBS","000","030","2018-07-27",0.82,0,4.64,0.26,0,86278,0
"D03","OSBS","000","030","2018-07-28",0.72,0,6.69,0.27,0,86375,0
"D03","OSBS","000","030","2018-07-29",0.72,0,5.24,0.24,0,86372,0
"D03","OSBS","000","030","2018-07-30",0.74,0,5.74,0.32,0,86370,0
"D03","OSBS","000","030","2018-07-31",0.82,0,7.44,0.26,0,86378,0
"D03","OSBS","000","040","2018-07-01",0.87,0,7.27,0.28,0,86371,0
"D03","OSBS","000","040","2018-07-02",0.6,0,5.85,0.29,0,86369,0
"D03","OSBS","000","040","2018-07-03",0.72,0,7.85,0.47,0,86369,0
"D03","OSBS","000","040","2018-07-04",0.77,0,8.79,0.43,0,86367,0
"D03","OSBS","000","040","2018-07-05",0.8,0,5.17,0.28,0,86367,0
"D03","OSBS","000","040","2018-07-06",0.72,0,6.57,0.41,0,86371,0
"D03","OSBS","000","040","2018-07-07",0.58,0,4.01,0.19,0,86370,0
"D03","OSBS","000","040","2018-07-08",0.77,0,5.47,0.64,0,86375,0
"D03","OSBS","000","040","2018-07-09",0.86,0,6.1,0.52,0,86371,0
"D03","OSBS","000","040","2018-07-10",0.57,0,5.12,0.28,0,79168,0
"D03","OSBS","000","040","2018-07-11",0.58,0,4.65,0.22,0,86367,0
"D03","OSBS","000","040","2018-07-12",0.71,0,7.38,0.28,0,86371,0
"D03","OSBS","000","040","2018-07-13",0.61,0,6.05,0.3,0,86374,0
"D03","OSBS","000","040","2018-07-14",0.61,0,4.32,0.19,0,86366,0
"D03","OSBS","000","040","2018-07-15",0.54,0,8.99,0.27,0,86374,0
"D03","OSBS","000","040","2018-07-16",0.66,0,8.01,0.26,0,86373,0
"D03","OSBS","000","040","2018-07-17",0.67,0,6.09,0.18,0,86372,0
"D03","OSBS","000","040","2018-07-18",0.75,0,8.76,0.28,0,86374,0
"D03","OSBS","000","040","2018-07-19",0.8,0,5.33,0.24,0,86367,0
"D03","OSBS","000","040","2018-07-20",0.81,0,5.73,0.25,0,86372,0
"D03","OSBS","000","040","2018-07-21",0.82,0,10.11,0.42,0,86373,0
"D03","OSBS","000","040","2018-07-22",0.84,0,11.14,0.43,0,86371,0
"D03","OSBS","000","040","2018-07-23",0.87,0,4.42,0.25,0,86372,0
"D03","OSBS","000","040","2018-07-24",0.79,0,4.94,0.24,0,86367,0
"D03","OSBS","000","040","2018-07-25",0.68,0,4.52,0.2,0,86373,0
"D03","OSBS","000","040","2018-07-26",0.64,0,4.57,0.18,0,86375,0
"D03","OSBS","000","040","2018-07-27",0.78,0,4.73,0.21,0,86371,0
"D03","OSBS","000","040","2018-07-28",0.79,0,5.66,0.35,0,86369,0
"D03","OSBS","000","040","2018-07-29",0.76,0,5.4,0.25,0,86372,0
"D03","OSBS","000","040","2018-07-30",0.8,0,6.47,0.29,0,86372,0
"D03","OSBS","000","040","2018-07-31",0.86,0,8.17,0.31,0,86372,0
"D03","OSBS","000","050","2018-07-01",2.01,0,9.49,1.2,0,86370,0
"D03","OSBS","000","050","2018-07-02",1.42,0,9.61,1.08,0,86372,0
"D03","OSBS","000","050","2018-07-03",1.55,0,11.61,1.24,0,86371,0
"D03","OSBS","000","050","2018-07-04",1.64,0,13.5,1.19,0,86372,0
"D03","OSBS","000","050","2018-07-05",1.75,0,7.71,0.76,0,86369,0
"D03","OSBS","000","050","2018-07-06",1.57,0,8.42,1.01,0,86371,0
"D03","OSBS","000","050","2018-07-07",1.37,0,6.05,0.63,0,86368,0
"D03","OSBS","000","050","2018-07-08",1.55,0,7.67,1.12,0,86377,0
"D03","OSBS","000","050","2018-07-09",1.78,0,8.11,1.49,0,86374,0
"D03","OSBS","000","050","2018-07-10",1.42,0,6.96,0.78,0,79171,0
"D03","OSBS","000","050","2018-07-11",1.39,0,6.56,0.5,0,86371,0
"D03","OSBS","000","050","2018-07-12",1.7,0,8.75,0.97,0,86370,0
"D03","OSBS","000","050","2018-07-13",1.44,0,8.78,0.83,0,86372,0
"D03","OSBS","000","050","2018-07-14",1.57,0.01,6.25,0.66,0,86376,0
"D03","OSBS","000","050","2018-07-15",1.13,0,12.01,0.69,0,86376,0
"D03","OSBS","000","050","2018-07-16",1.65,0,13.39,1.24,0,86377,0
"D03","OSBS","000","050","2018-07-17",1.83,0.01,12.91,0.98,0,86374,0
"D03","OSBS","000","050","2018-07-18",2.2,0.02,18.91,1.44,0,86377,0
"D03","OSBS","000","050","2018-07-19",2.32,0.02,11.31,1.6,0,86375,0
"D03","OSBS","000","050","2018-07-20",2.38,0.01,10.58,1.92,0,86296,0
"D03","OSBS","000","050","2018-07-21",2.09,0.01,13.55,1.3,0,86372,0
"D03","OSBS","000","050","2018-07-22",2.49,0.03,16.44,1.69,0,86370,0
"D03","OSBS","000","050","2018-07-23",2.39,0,8.05,1.36,0,86376,0
"D03","OSBS","000","050","2018-07-24",1.88,0,7.36,0.9,0,86375,0
"D03","OSBS","000","050","2018-07-25",1.85,0,10.57,1.1,0,86372,0
"D03","OSBS","000","050","2018-07-26",1.81,0,7.84,0.9,0,86375,0
"D03","OSBS","000","050","2018-07-27",2.05,0,6.99,1.07,0,86370,0
"D03","OSBS","000","050","2018-07-28",1.8,0,8.13,1,0,86377,0
"D03","OSBS","000","050","2018-07-29",1.7,0,11.62,0.95,0,86372,0
"D03","OSBS","000","050","2018-07-30",1.88,0,11.77,1.22,0,86371,0
"D03","OSBS","000","050","2018-07-31",2.09,0.01,10.59,1.06,0,86374,0
"D03","OSBS","000","010","2018-08-01",0.28,0,2.66,0.07,0,86369,0
"D03","OSBS","000","010","2018-08-02",0.3,0,3.02,0.08,0,86380,0
"D03","OSBS","000","010","2018-08-03",0.28,0,3,0.06,0,86380,0
"D03","OSBS","000","010","2018-08-04",0.24,0,2.72,0.05,0,86374,0
"D03","OSBS","000","010","2018-08-05",0.29,0,3.78,0.07,0,86375,0
"D03","OSBS","000","010","2018-08-06",0.25,0,2.49,0.06,0,86380,0
"D03","OSBS","000","010","2018-08-07",0.24,0,2.48,0.04,0,86372,0
"D03","OSBS","000","010","2018-08-08",0.31,0,3.25,0.06,0,86372,0
"D03","OSBS","000","010","2018-08-09",0.26,0,3.48,0.06,0,86374,0
"D03","OSBS","000","010","2018-08-10",0.3,0,3.28,0.08,0,86378,0
"D03","OSBS","000","010","2018-08-11",0.28,0,2.37,0.06,0,86373,0
"D03","OSBS","000","010","2018-08-12",0.23,0,2.31,0.04,0,86371,0
"D03","OSBS","000","010","2018-08-13",0.29,0,2.97,0.05,0,86373,0
"D03","OSBS","000","010","2018-08-14",0.25,0,3.02,0.05,0,86370,0
"D03","OSBS","000","010","2018-08-15",0.25,0,2.71,0.06,0,86368,0
"D03","OSBS","000","010","2018-08-16",0.23,0,3.62,0.05,0,86375,0
"D03","OSBS","000","010","2018-08-17",0.21,0,2.67,0.03,0,86373,0
"D03","OSBS","000","010","2018-08-18",0.23,0,2.54,0.04,0,86375,0
"D03","OSBS","000","010","2018-08-19",0.25,0,2.84,0.06,0,86378,0
"D03","OSBS","000","010","2018-08-20",0.25,0,3.44,0.05,0,86371,0
"D03","OSBS","000","010","2018-08-21",0.23,0,3.45,0.05,0,86373,0
"D03","OSBS","000","010","2018-08-22",0.29,0,2.98,0.06,0,86374,0
"D03","OSBS","000","010","2018-08-23",0.25,0,3.55,0.04,0,86370,0
"D03","OSBS","000","010","2018-08-24",0.22,0,2.34,0.03,0,85898,0
"D03","OSBS","000","010","2018-08-25",0.22,0,3.03,0.05,0,86381,0
"D03","OSBS","000","010","2018-08-26",0.2,0,2.18,0.03,0,86375,0
"D03","OSBS","000","010","2018-08-27",0.27,0,2.75,0.06,0,86372,0
"D03","OSBS","000","010","2018-08-28",0.24,0,2.92,0.05,0,86378,0
"D03","OSBS","000","010","2018-08-29",0.21,0,2.85,0.04,0,86373,0
"D03","OSBS","000","010","2018-08-30",0.21,0,3.3,0.03,0,86374,0
"D03","OSBS","000","010","2018-08-31",0.27,0,3.35,0.06,0,86375,0
"D03","OSBS","000","020","2018-08-01",0.7,0,4.17,0.29,0,86373,0
"D03","OSBS","000","020","2018-08-02",0.75,0,6.18,0.37,0,86373,0
"D03","OSBS","000","020","2018-08-03",0.69,0,3.66,0.25,0,86369,0
"D03","OSBS","000","020","2018-08-04",0.56,0,3.53,0.19,0,86377,0
"D03","OSBS","000","020","2018-08-05",0.65,0,4.43,0.28,0,86375,0
"D03","OSBS","000","020","2018-08-06",0.56,0,3.74,0.23,0,86372,0
"D03","OSBS","000","020","2018-08-07",0.54,0,4.07,0.15,0,86368,0
"D03","OSBS","000","020","2018-08-08",0.75,0,4.54,0.31,0,86370,0
"D03","OSBS","000","020","2018-08-09",0.65,0,6.78,0.3,0,86378,0
"D03","OSBS","000","020","2018-08-10",0.8,0,5.38,0.28,0,86374,0
"D03","OSBS","000","020","2018-08-11",0.74,0,4.55,0.26,0,86373,0
"D03","OSBS","000","020","2018-08-12",0.56,0,3.45,0.11,0,86373,0
"D03","OSBS","000","020","2018-08-13",0.74,0,5.14,0.22,0,86375,0
"D03","OSBS","000","020","2018-08-14",0.62,0,5.97,0.24,0,86262,0
"D03","OSBS","000","020","2018-08-15",0.6,0,4.56,0.25,0,86374,0
"D03","OSBS","000","020","2018-08-16",0.56,0,4.71,0.23,0,86372,0
"D03","OSBS","000","020","2018-08-17",0.49,0,3.72,0.13,0,86378,0
"D03","OSBS","000","020","2018-08-18",0.55,0,4.66,0.2,0,86372,0
"D03","OSBS","000","020","2018-08-19",0.61,0,4.87,0.27,0,86373,0
"D03","OSBS","000","020","2018-08-20",0.62,0,6.91,0.21,0,86377,0
"D03","OSBS","000","020","2018-08-21",0.54,0,4.91,0.18,0,86373,0
"D03","OSBS","000","020","2018-08-22",0.74,0,4.61,0.28,0,86368,0
"D03","OSBS","000","020","2018-08-23",0.57,0,4.35,0.15,0,86372,0
"D03","OSBS","000","020","2018-08-24",0.51,0,3.84,0.13,0,85773,0
"D03","OSBS","000","020","2018-08-25",0.48,0,5.9,0.17,0,86373,0
"D03","OSBS","000","020","2018-08-26",0.44,0,3.12,0.12,0,86373,0
"D03","OSBS","000","020","2018-08-27",0.59,0,4.27,0.24,0,86374,0
"D03","OSBS","000","020","2018-08-28",0.56,0,5.26,0.22,0,86372,0
"D03","OSBS","000","020","2018-08-29",0.47,0,5.18,0.16,0,86284,0
"D03","OSBS","000","020","2018-08-30",0.46,0,4.2,0.12,0,86377,0
"D03","OSBS","000","020","2018-08-31",0.6,0,4.98,0.22,0,86368,0
"D03","OSBS","000","030","2018-08-01",0.81,0,6.13,0.48,0,86372,0
"D03","OSBS","000","030","2018-08-02",0.92,0,6.65,0.6,0,86374,0
"D03","OSBS","000","030","2018-08-03",0.78,0,4.98,0.38,0,86375,0
"D03","OSBS","000","030","2018-08-04",0.52,0,4.78,0.26,0,86372,0
"D03","OSBS","000","030","2018-08-05",0.61,0,6.24,0.36,0,86373,0
"D03","OSBS","000","030","2018-08-06",0.52,0,5.35,0.29,0,86374,0
"D03","OSBS","000","030","2018-08-07",0.53,0,4.81,0.19,0,86370,0
"D03","OSBS","000","030","2018-08-08",0.86,0,5.75,0.36,0,86370,0
"D03","OSBS","000","030","2018-08-09",0.72,0,7.73,0.36,0,86371,0
"D03","OSBS","000","030","2018-08-10",0.84,0,5.96,0.32,0,86368,0
"D03","OSBS","000","030","2018-08-11",0.77,0,4.71,0.27,0,86365,0
"D03","OSBS","000","030","2018-08-12",0.59,0,3.87,0.14,0,86373,0
"D03","OSBS","000","030","2018-08-13",0.81,0,4.88,0.28,0,86379,0
"D03","OSBS","000","030","2018-08-14",0.71,0,6.11,0.3,0,86373,0
"D03","OSBS","000","030","2018-08-15",0.71,0,5.92,0.34,0,86371,0
"D03","OSBS","000","030","2018-08-16",0.56,0,5.88,0.27,0,86370,0
"D03","OSBS","000","030","2018-08-17",0.54,0,4.41,0.17,0,86376,0
"D03","OSBS","000","030","2018-08-18",0.54,0,4.76,0.23,0,86371,0
"D03","OSBS","000","030","2018-08-19",0.64,0,4.54,0.32,0,86370,0
"D03","OSBS","000","030","2018-08-20",0.7,0,9.44,0.35,0,86370,0
"D03","OSBS","000","030","2018-08-21",0.62,0,5.9,0.24,0,86372,0
"D03","OSBS","000","030","2018-08-22",0.82,0,6.27,0.31,0,86376,0
"D03","OSBS","000","030","2018-08-23",0.58,0,4.96,0.16,0,86374,0
"D03","OSBS","000","030","2018-08-24",0.51,0,4.33,0.17,0,85876,0
"D03","OSBS","000","030","2018-08-25",0.46,0,7.68,0.25,0,86369,0
"D03","OSBS","000","030","2018-08-26",0.43,0,6.03,0.16,0,86375,0
"D03","OSBS","000","030","2018-08-27",0.56,0,5.97,0.34,0,86376,0
"D03","OSBS","000","030","2018-08-28",0.53,0,6.97,0.3,0,86373,0
"D03","OSBS","000","030","2018-08-29",0.48,0,6.65,0.19,0,86379,0
"D03","OSBS","000","030","2018-08-30",0.47,0,4.79,0.16,0,86374,0
"D03","OSBS","000","030","2018-08-31",0.61,0,5.68,0.29,0,86376,0
"D03","OSBS","000","040","2018-08-01",0.9,0,6.21,0.51,0,86375,0
"D03","OSBS","000","040","2018-08-02",1.01,0,6.84,0.66,0,81512,0
